comb_ID,combin,rain_ID,wind_ID,startime,endtime,startime.Rain,endtime.Rain,startime.Wind,endtime.Wind,rain.footprint [cells],rain.duration [h],rain.max.co [mm],rain.mean.co [mm],rain.max [mm],wind.footprint [cells],wind.duration [h],wg.max.co [m.s-1],wg.mean.co [m.s-1],wg.max [m.s-1],comp.duration.OR [h],comp.footprint.AND [cells],comp.duration.AND [h],comp.footprint.OR [cells]
1006,4271 1473,4271,1473,10/7/1988 7:00,10/7/1988 16:00,10/7/1988 7:00,10/7/1988 16:00,10/6/1988 7:00,10/8/1988 6:00,105,10,11.85828818,8.666819991,15.5168777,1197,48,28.64260913,25.08776103,30.88538287,48,44,10,1258
1007,4272 1473,4272,1473,10/7/1988 7:00,10/7/1988 13:00,10/7/1988 7:00,10/7/1988 13:00,10/6/1988 7:00,10/8/1988 6:00,16,7,15.59608716,9.185830257,15.59608716,1197,48,25.42874524,22.83141812,30.88538287,48,16,7,1197
1008,4274 1475,4274,1475,10/8/1988 19:00,10/9/1988 3:00,10/8/1988 13:00,10/9/1988 3:00,10/8/1988 19:00,10/9/1988 11:00,310,15,23.85162968,9.28359506,27.18637163,314,17,31.69449909,26.04778766,31.69449909,23,107,9,517
1009,4276 1476,4276,1476,10/8/1988 20:00,10/9/1988 0:00,10/8/1988 20:00,10/9/1988 15:00,10/8/1988 19:00,10/9/1988 0:00,408,20,38.82712585,31.35209778,39.28158725,41,6,23.52574004,22.06060648,23.52574004,21,41,5,408
1010,4276 1477,4276,1477,10/8/1988 22:00,10/9/1988 0:00,10/8/1988 20:00,10/9/1988 15:00,10/8/1988 22:00,10/9/1988 0:00,408,20,32.0644131,20.51591415,39.28158725,7,3,23.0624193,22.08932018,23.0624193,20,6,3,409
1011,4276 1478,4276,1478,10/9/1988 4:00,10/9/1988 15:00,10/8/1988 20:00,10/9/1988 15:00,10/9/1988 4:00,10/9/1988 17:00,408,20,39.28158725,22.36208393,39.28158725,274,14,27.10197348,23.24574015,27.10197348,22,164,12,518
1012,4276 1479,4276,1479,10/9/1988 15:00,10/9/1988 15:00,10/8/1988 20:00,10/9/1988 15:00,10/9/1988 15:00,10/10/1988 0:00,408,20,36.21134417,21.23387978,39.28158725,103,10,25.06712905,23.11131725,25.06712905,29,85,1,426
1013,4297 1481,4297,1481,10/19/1988 5:00,10/19/1988 12:00,10/19/1988 2:00,10/20/1988 4:00,10/19/1988 5:00,10/19/1988 12:00,132,26,36.72959372,21.2041375,54.12226377,11,7,22.76182584,21.0435032,22.76182584,27,7,8,136
1014,4310 1482,4310,1482,10/25/1988 19:00,10/26/1988 0:00,10/25/1988 17:00,10/26/1988 12:00,10/25/1988 19:00,10/26/1988 0:00,557,20,28.3784858,18.80627165,28.3784858,50,6,25.76776042,23.23218303,25.76776042,20,50,6,557
1015,4310 1483,4310,1483,10/26/1988 2:00,10/26/1988 5:00,10/25/1988 17:00,10/26/1988 12:00,10/26/1988 2:00,10/26/1988 5:00,557,20,18.08405888,12.05670907,28.3784858,31,4,24.74770142,22.9175217,24.74770142,20,30,4,558
1016,4310 1484,4310,1484,10/26/1988 7:00,10/26/1988 9:00,10/25/1988 17:00,10/26/1988 12:00,10/26/1988 7:00,10/26/1988 9:00,557,20,20.34164554,18.666021,28.3784858,34,3,27.3829794,26.17994083,27.3829794,20,34,3,557
1017,4313 1486,4313,1486,10/28/1988 2:00,10/28/1988 6:00,10/27/1988 12:00,10/28/1988 6:00,10/28/1988 2:00,10/28/1988 7:00,132,19,18.04527194,14.854758,27.40437291,112,6,28.97861084,25.63411882,28.97861084,20,79,5,165
1018,4314 1486,4314,1486,10/28/1988 4:00,10/28/1988 7:00,10/28/1988 4:00,10/28/1988 8:00,10/28/1988 2:00,10/28/1988 7:00,12,4,8.785708537,6.162613414,8.785708537,112,6,25.47620736,24.11766054,28.97861084,7,10,4,114
1019,4320 1487,4320,1487,11/9/1988 0:00,11/9/1988 6:00,11/9/1988 0:00,11/9/1988 12:00,11/8/1988 21:00,11/9/1988 6:00,173,13,19.90330642,15.43668308,19.90330642,37,10,28.35482291,26.4270584,28.35482291,16,37,7,173
1020,4329 1489,4329,1489,11/20/1988 15:00,11/20/1988 15:00,11/20/1988 10:00,11/20/1988 15:00,11/20/1988 15:00,11/20/1988 20:00,34,6,9.42802956,8.009409023,9.42802956,34,6,24.23164498,22.15797703,24.23164498,11,15,1,53
1021,4334 1493,4334,1493,11/30/1988 11:00,11/30/1988 14:00,11/29/1988 18:00,11/30/1988 14:00,11/30/1988 11:00,11/30/1988 18:00,284,21,17.75810842,14.21596734,30.91645996,22,7,24.51415763,24.16878591,24.51415763,25,16,4,290
1022,4336 1494,4336,1494,12/3/1988 12:00,12/3/1988 18:00,12/3/1988 12:00,12/3/1988 18:00,12/3/1988 12:00,12/3/1988 21:00,179,7,9.733184618,6.86579228,11.10638238,316,10,29.36810161,24.31663464,29.87963784,10,107,7,388
1023,4337 1494,4337,1494,12/3/1988 15:00,12/3/1988 21:00,12/3/1988 15:00,12/4/1988 12:00,12/3/1988 12:00,12/3/1988 21:00,169,22,20.45520247,14.18009137,26.98005317,316,10,23.71558854,22.80912055,29.87963784,25,18,7,467
1024,4337 1496,4337,1496,12/4/1988 4:00,12/4/1988 12:00,12/3/1988 15:00,12/4/1988 12:00,12/4/1988 4:00,12/4/1988 22:00,169,22,26.98005317,16.8356902,26.98005317,355,19,28.89574046,25.8179301,28.89574046,32,165,9,359
1025,4339 1494,4339,1494,12/3/1988 20:00,12/3/1988 21:00,12/3/1988 20:00,12/3/1988 22:00,12/3/1988 12:00,12/3/1988 21:00,46,3,5.995619294,5.146348934,6.287455946,316,10,21.0313417,20.14666276,29.87963784,11,10,2,352
1026,4340 1495,4340,1495,12/3/1988 23:00,12/4/1988 0:00,12/3/1988 23:00,12/4/1988 0:00,12/3/1988 19:00,12/4/1988 8:00,10,2,5.472696614,4.500306935,5.472696614,130,14,25.58393885,23.64317113,27.70918734,14,8,2,132
1027,4341 1495,4341,1495,12/4/1988 3:00,12/4/1988 5:00,12/4/1988 3:00,12/4/1988 5:00,12/3/1988 19:00,12/4/1988 8:00,9,3,7.037492499,5.244609174,7.037492499,130,14,25.99829074,24.64235559,27.70918734,14,6,3,133
1028,4342 1496,4342,1496,12/4/1988 7:00,12/4/1988 10:00,12/4/1988 7:00,12/4/1988 10:00,12/4/1988 4:00,12/4/1988 22:00,7,4,8.03473736,7.157591809,9.573597402,355,19,21.85100506,21.15753068,28.89574046,19,2,4,360
1029,4343 1499,4343,1499,12/5/1988 8:00,12/5/1988 16:00,12/5/1988 2:00,12/5/1988 18:00,12/5/1988 8:00,12/5/1988 16:00,216,17,27.89014425,15.55242624,33.8993156,138,9,26.60399786,23.66330222,26.60399786,17,57,9,297
1030,4343 1500,4343,1500,12/5/1988 16:00,12/5/1988 18:00,12/5/1988 2:00,12/5/1988 18:00,12/5/1988 16:00,12/5/1988 21:00,216,17,20.01569507,16.50489314,33.8993156,46,6,25.26375785,24.7377193,26.23635473,20,12,3,250
1031,4347 1505,4347,1505,12/18/1988 6:00,12/18/1988 7:00,12/18/1988 4:00,12/18/1988 7:00,12/18/1988 6:00,12/18/1988 11:00,27,3,9.44859131,6.736403059,9.44859131,16,6,28.2131899,25.84784334,28.2131899,8,10,2,33
1032,4348 1507,4348,1507,12/19/1988 1:00,12/19/1988 8:00,12/19/1988 1:00,12/19/1988 8:00,12/18/1988 15:00,12/19/1988 17:00,54,8,20.62787444,9.36779298,20.62787444,408,26,24.41621991,22.63803926,25.40614423,27,45,8,417
1033,4349 1507,4349,1507,12/19/1988 3:00,12/19/1988 9:00,12/19/1988 3:00,12/19/1988 9:00,12/18/1988 15:00,12/19/1988 17:00,26,7,6.884214001,5.203010573,13.1831191,408,26,22.30377867,21.73649327,25.40614423,27,5,7,429
1034,4350 1510,4350,1510,12/21/1988 21:00,12/21/1988 23:00,12/21/1988 21:00,12/21/1988 23:00,12/21/1988 19:00,12/22/1988 17:00,93,3,7.334703245,4.634350562,7.334703245,381,23,37.09614093,30.77748127,37.09614093,23,93,3,381
1035,4368 1518,4368,1518,1/11/1989 4:00,1/11/1989 14:00,1/11/1989 4:00,1/11/1989 14:00,1/11/1989 0:00,1/11/1989 21:00,51,11,23.40534625,17.1438342,24.82971473,274,22,33.94631324,27.78655034,33.94631324,22,29,11,296
1036,4369 1518,4369,1518,1/11/1989 20:00,1/11/1989 21:00,1/11/1989 20:00,1/11/1989 22:00,1/11/1989 0:00,1/11/1989 21:00,8,3,6.856408907,6.257781603,6.856408907,274,22,22.80024756,21.43354554,33.94631324,23,8,2,274
1037,4371 1520,4371,1520,1/13/1989 14:00,1/14/1989 5:00,1/13/1989 14:00,1/14/1989 5:00,1/13/1989 8:00,1/15/1989 21:00,205,15,21.16247993,11.21597853,21.16247993,896,62,32.17439391,24.57912637,35.16149431,62,185,16,916
1038,4372 1520,4372,1520,1/14/1989 18:00,1/15/1989 9:00,1/14/1989 18:00,1/15/1989 9:00,1/13/1989 8:00,1/15/1989 21:00,109,16,49.83583992,24.27142849,49.83583992,896,62,35.16149431,28.32025096,35.16149431,62,109,16,896
1039,4373 1522,4373,1522,1/16/1989 12:00,1/16/1989 16:00,1/16/1989 12:00,1/16/1989 16:00,1/16/1989 10:00,1/16/1989 17:00,87,5,9.860527273,6.950022053,9.860527273,148,8,30.69628774,26.02515422,30.69628774,8,76,5,159
1040,4379 1523,4379,1523,1/27/1989 3:00,1/27/1989 8:00,1/27/1989 3:00,1/27/1989 8:00,1/27/1989 2:00,1/28/1989 1:00,31,6,16.92208636,13.21143673,16.92208636,310,24,29.70485668,26.50620595,31.06242413,24,31,6,310
1041,4380 1523,4380,1523,1/27/1989 13:00,1/28/1989 1:00,1/27/1989 13:00,1/28/1989 5:00,1/27/1989 2:00,1/28/1989 1:00,333,17,35.24634387,15.40778912,35.24634387,310,24,30.60061012,25.07254033,31.06242413,28,186,13,457
1042,4380 1524,4380,1524,1/28/1989 3:00,1/28/1989 5:00,1/27/1989 13:00,1/28/1989 5:00,1/28/1989 3:00,1/28/1989 5:00,333,17,10.92646707,9.462410408,35.24634387,17,3,27.2616873,25.32015276,27.81013852,17,7,3,343
1043,4381 1523,4381,1523,1/28/1989 0:00,1/28/1989 1:00,1/28/1989 0:00,1/28/1989 3:00,1/27/1989 2:00,1/28/1989 1:00,17,4,5.413815239,3.995288165,5.413815239,310,24,23.40821478,21.69340067,31.06242413,26,5,2,322
1044,4382 1525,4382,1525,1/29/1989 12:00,1/29/1989 17:00,1/29/1989 12:00,1/29/1989 17:00,1/28/1989 19:00,1/30/1989 2:00,20,6,13.64622578,10.10920762,13.64622578,178,32,33.2841036,28.34077261,35.36942362,32,20,6,178
1045,4383 1525,4383,1525,1/29/1989 19:00,1/30/1989 2:00,1/29/1989 19:00,1/30/1989 12:00,1/28/1989 19:00,1/30/1989 2:00,87,18,36.29989988,24.95657237,36.29989988,178,32,35.36942362,29.67441381,35.36942362,42,66,8,199
1046,4383 1528,4383,1528,1/30/1989 9:00,1/30/1989 11:00,1/29/1989 19:00,1/30/1989 12:00,1/30/1989 9:00,1/30/1989 11:00,87,18,21.73049827,19.14152864,36.29989988,20,3,23.46245721,23.0727781,24.99932601,18,4,3,103
1047,4386 1532,4386,1532,2/4/1989 19:00,2/4/1989 21:00,2/4/1989 19:00,2/4/1989 21:00,2/4/1989 12:00,2/5/1989 0:00,10,3,5.555644581,5.07197615,5.555644581,134,12,24.50587059,22.33014651,24.9654245,13,10,3,134
1048,4388 1535,4388,1535,2/5/1989 17:00,2/7/1989 7:00,2/5/1989 15:00,2/7/1989 7:00,2/5/1989 17:00,2/7/1989 10:00,161,41,113.8354542,66.73774334,113.8354542,245,42,28.01957457,24.10030799,28.01957457,44,66,39,340
1049,4391 1540,4391,1540,2/13/1989 7:00,2/13/1989 9:00,2/13/1989 5:00,2/13/1989 9:00,2/13/1989 7:00,2/13/1989 9:00,154,5,6.072725855,5.448414337,11.26129647,24,3,25.55531091,24.69085118,26.23032779,5,13,3,165
1050,4392 1542,4392,1542,2/13/1989 16:00,2/13/1989 18:00,2/13/1989 16:00,2/13/1989 18:00,2/13/1989 10:00,2/14/1989 9:00,18,3,5.737896454,4.744312207,5.737896454,939,24,39.96646944,36.68178905,49.39184475,24,18,3,939
1051,4393 1545,4393,1545,2/14/1989 22:00,2/15/1989 7:00,2/14/1989 22:00,2/15/1989 7:00,2/14/1989 15:00,2/15/1989 14:00,354,10,19.97130039,10.60518866,19.97130039,525,24,33.62688561,26.24572882,33.62688561,24,219,10,660
1052,4393 1546,4393,1546,2/15/1989 0:00,2/15/1989 1:00,2/14/1989 22:00,2/15/1989 7:00,2/15/1989 0:00,2/15/1989 1:00,354,10,3.087767302,2.990265888,19.97130039,8,2,25.14623259,24.9839358,25.14623259,10,7,2,355
1053,4393 1547,4393,1547,2/15/1989 4:00,2/15/1989 5:00,2/14/1989 22:00,2/15/1989 7:00,2/15/1989 4:00,2/15/1989 5:00,354,10,3.054120802,2.703963551,19.97130039,16,2,25.75118634,25.38083109,26.555029,10,5,2,365
1054,4393 1548,4393,1548,2/15/1989 5:00,2/15/1989 7:00,2/14/1989 22:00,2/15/1989 7:00,2/15/1989 5:00,2/16/1989 2:00,354,10,19.97130039,8.717469113,19.97130039,363,22,31.46170867,27.25938915,31.46170867,29,297,3,420
1055,4394 1545,4394,1545,2/15/1989 8:00,2/15/1989 11:00,2/15/1989 8:00,2/15/1989 11:00,2/14/1989 15:00,2/15/1989 14:00,43,4,6.938889562,4.874242388,6.938889562,525,24,25.18691441,22.46859864,33.62688561,24,27,4,541
1056,4397 1556,4397,1556,2/18/1989 14:00,2/18/1989 15:00,2/18/1989 13:00,2/18/1989 15:00,2/18/1989 14:00,2/18/1989 15:00,37,3,3.470028922,3.237774612,7.836830519,11,2,21.01175416,20.72698141,21.01175416,3,3,2,45
1057,4399 1555,4399,1555,2/18/1989 15:00,2/18/1989 19:00,2/18/1989 15:00,2/18/1989 19:00,2/18/1989 14:00,2/19/1989 12:00,102,5,8.977073004,6.45966568,8.977073004,380,23,29.65438109,26.47032434,29.65438109,23,46,5,436
1058,4405 1565,4405,1565,2/24/1989 0:00,2/24/1989 12:00,2/24/1989 0:00,2/24/1989 12:00,2/23/1989 23:00,2/24/1989 18:00,176,13,16.22065031,12.29696481,28.23408624,203,20,30.17646446,26.40156534,30.17646446,20,81,13,298
1059,4408 1567,4408,1567,2/25/1989 8:00,2/25/1989 15:00,2/25/1989 5:00,2/25/1989 15:00,2/25/1989 8:00,2/26/1989 5:00,77,11,14.07428403,9.648601057,15.86829669,313,22,28.87615292,25.97417,29.68677587,25,58,8,332
1060,4410 1567,4410,1567,2/25/1989 10:00,2/25/1989 14:00,2/25/1989 10:00,2/25/1989 14:00,2/25/1989 8:00,2/26/1989 5:00,42,5,9.108387814,6.729614446,9.108387814,313,22,21.08483076,19.66030057,29.68677587,22,26,5,329
1061,4410 1568,4410,1568,2/25/1989 11:00,2/25/1989 14:00,2/25/1989 10:00,2/25/1989 14:00,2/25/1989 11:00,2/25/1989 18:00,42,5,9.108387814,7.085742514,9.108387814,16,7,21.63252861,19.20861718,21.63252861,9,16,4,42
1062,4411 1569,4411,1569,2/26/1989 17:00,2/26/1989 20:00,2/26/1989 17:00,2/26/1989 20:00,2/26/1989 6:00,2/27/1989 9:00,7,4,8.423074042,7.274419933,8.423074042,394,28,26.26046248,24.95961281,27.66097184,28,7,4,394
1063,4412 1569,4412,1569,2/26/1989 22:00,2/26/1989 23:00,2/26/1989 22:00,2/26/1989 23:00,2/26/1989 6:00,2/27/1989 9:00,15,2,4.545081314,3.689198481,4.545081314,394,28,25.82727642,25.23688776,27.66097184,28,15,2,394
1064,4413 1569,4413,1569,2/27/1989 0:00,2/27/1989 2:00,2/27/1989 0:00,2/27/1989 2:00,2/26/1989 6:00,2/27/1989 9:00,7,3,6.16455276,5.227257416,6.16455276,394,28,24.49909029,22.94091195,27.66097184,28,7,3,394
1065,4416 1582,4416,1582,3/2/1989 11:00,3/2/1989 13:00,3/2/1989 5:00,3/2/1989 18:00,3/2/1989 11:00,3/2/1989 13:00,550,14,11.04189326,10.67514057,16.92115174,8,3,24.63168289,23.1904917,24.63168289,14,8,3,550
1066,4417 1581,4417,1581,3/2/1989 10:00,3/2/1989 15:00,3/2/1989 8:00,3/2/1989 15:00,3/2/1989 10:00,3/2/1989 16:00,133,8,10.8488932,8.551993877,10.8488932,55,7,24.17062225,20.18236551,24.17062225,9,44,6,144
1067,4424 1587,4424,1587,3/9/1989 10:00,3/9/1989 13:00,3/9/1989 10:00,3/9/1989 13:00,3/9/1989 10:00,3/9/1989 21:00,10,4,10.49583861,8.532358407,11.10498044,76,12,25.74515941,23.48936317,25.74515941,12,7,4,79
1068,4428 1590,4428,1590,3/12/1989 21:00,3/13/1989 6:00,3/12/1989 21:00,3/13/1989 6:00,3/12/1989 16:00,3/13/1989 17:00,105,10,10.0131048,7.647565668,10.16755158,815,26,28.75034062,26.40997931,30.4958921,26,71,10,849
1069,4429 1591,4429,1591,3/14/1989 13:00,3/15/1989 0:00,3/14/1989 11:00,3/15/1989 0:00,3/14/1989 13:00,3/15/1989 1:00,473,14,26.43750336,16.31567153,26.43750336,318,13,27.48317722,23.6288437,27.48317722,15,231,12,560
1070,4430 1592,4430,1592,3/16/1989 12:00,3/16/1989 17:00,3/16/1989 8:00,3/16/1989 17:00,3/16/1989 12:00,3/16/1989 17:00,75,10,14.27686399,6.070604257,15.21195629,63,6,20.11675409,18.85046459,22.67895546,10,25,6,113
1071,4431 1593,4431,1593,3/18/1989 4:00,3/18/1989 4:00,3/18/1989 4:00,3/18/1989 9:00,3/18/1989 1:00,3/18/1989 4:00,38,6,17.79105395,11.13388372,17.79105395,11,4,27.18333713,26.03776717,27.18333713,9,10,1,39
1072,4432 1594,4432,1594,3/18/1989 7:00,3/18/1989 13:00,3/18/1989 6:00,3/18/1989 13:00,3/18/1989 7:00,3/18/1989 17:00,60,8,8.851132287,6.819849493,9.031514909,175,11,27.86513432,26.45684016,27.86513432,12,30,7,205
1073,4440 1605,4440,1605,3/23/1989 19:00,3/24/1989 2:00,3/23/1989 18:00,3/24/1989 2:00,3/23/1989 19:00,3/24/1989 21:00,293,9,16.2858404,7.653355507,16.2858404,999,27,34.69214663,27.17881037,36.19586729,28,230,8,1062
1074,4454 1608,4454,1608,4/11/1989 7:00,4/11/1989 18:00,4/11/1989 7:00,4/11/1989 18:00,4/11/1989 7:00,4/12/1989 7:00,596,11,19.86989358,9.493460956,19.86989358,1059,25,29.615206,25.11004221,30.22091312,25,550,12,1105
1075,4455 1608,4455,1608,4/11/1989 9:00,4/11/1989 13:00,4/11/1989 9:00,4/11/1989 13:00,4/11/1989 7:00,4/12/1989 7:00,23,5,9.243207469,6.304848098,9.243207469,1059,25,26.33203235,23.97003008,30.22091312,25,23,5,1059
1076,4456 1608,4456,1608,4/11/1989 16:00,4/11/1989 21:00,4/11/1989 16:00,4/11/1989 21:00,4/11/1989 7:00,4/12/1989 7:00,98,6,3.542462358,3.266339089,8.907443442,1059,25,26.93020579,25.81013731,30.22091312,25,4,6,1153
1077,4457 1608,4457,1608,4/11/1989 16:00,4/11/1989 16:00,4/11/1989 16:00,4/11/1989 16:00,4/11/1989 7:00,4/12/1989 7:00,15,1,2.839157055,2.336178605,2.908786617,1059,25,27.33401054,25.00621394,30.22091312,25,14,1,1060
1078,4458 1608,4458,1608,4/11/1989 16:00,4/11/1989 18:00,4/11/1989 16:00,4/11/1989 18:00,4/11/1989 7:00,4/12/1989 7:00,14,3,6.259417197,5.488702066,6.259417197,1059,25,21.62800841,20.59923188,30.22091312,25,14,3,1059
1079,4474 1609,4474,1609,5/12/1989 14:00,5/12/1989 16:00,5/12/1989 14:00,5/12/1989 16:00,5/12/1989 11:00,5/12/1989 16:00,12,3,5.374093677,3.717984931,5.374093677,91,6,21.43740655,20.25793507,21.78621549,6,5,3,98
1080,4570 1611,4570,1611,8/14/1989 15:00,8/14/1989 20:00,8/14/1989 15:00,8/15/1989 3:00,8/14/1989 12:00,8/14/1989 20:00,534,13,19.50515617,9.619083597,27.68032094,90,9,25.65400199,23.35133557,25.65400199,16,70,6,554
1081,4570 1612,4570,1612,8/14/1989 18:00,8/14/1989 22:00,8/14/1989 15:00,8/15/1989 3:00,8/14/1989 18:00,8/14/1989 22:00,534,13,15.1542432,9.965263686,27.68032094,8,5,21.86908587,20.64279264,21.86908587,13,8,5,534
1082,4571 1613,4571,1613,8/15/1989 13:00,8/15/1989 15:00,8/15/1989 13:00,8/15/1989 17:00,8/15/1989 12:00,8/15/1989 15:00,33,4,11.22461244,6.59973752,11.22461244,75,4,23.79167861,22.23687025,24.77180916,6,16,3,92
1083,4612 1618,4612,1618,9/20/1989 2:00,9/20/1989 18:00,9/20/1989 2:00,9/20/1989 18:00,9/20/1989 0:00,9/20/1989 18:00,104,17,42.92195158,22.95623817,49.87018739,288,19,26.91438509,23.82184678,28.05950302,19,45,17,347
1084,4612 1619,4612,1619,9/20/1989 10:00,9/20/1989 14:00,9/20/1989 2:00,9/20/1989 18:00,9/20/1989 10:00,9/20/1989 14:00,104,17,32.28007781,22.13616675,49.87018739,28,5,28.60418741,25.74790698,29.20311422,17,17,5,115
1085,4619 1620,4619,1620,9/22/1989 9:00,9/22/1989 14:00,9/22/1989 9:00,9/22/1989 14:00,9/22/1989 7:00,9/22/1989 18:00,12,5,11.46107256,8.958562237,11.46107256,44,12,25.13493209,24.31150189,25.13493209,12,9,6,47
1086,4622 1621,4622,1621,9/25/1989 3:00,9/25/1989 9:00,9/25/1989 3:00,9/25/1989 15:00,9/25/1989 0:00,9/25/1989 9:00,275,13,16.18536822,9.763906192,16.18536822,116,10,29.15941893,25.89792954,29.15941893,16,83,7,308
1087,4640 1624,4640,1624,10/19/1989 17:00,10/19/1989 21:00,10/19/1989 14:00,10/20/1989 14:00,10/19/1989 17:00,10/19/1989 21:00,760,25,20.41594822,13.87130351,29.87855891,34,5,20.7247213,19.62329866,20.7247213,25,28,5,766
1088,4640 1625,4640,1625,10/19/1989 20:00,10/20/1989 7:00,10/19/1989 14:00,10/20/1989 14:00,10/19/1989 20:00,10/20/1989 7:00,760,25,15.73511263,11.44955129,29.87855891,289,12,25.356422,22.82852208,25.43025197,25,81,12,968
1089,4640 1626,4640,1626,10/20/1989 11:00,10/20/1989 13:00,10/19/1989 14:00,10/20/1989 14:00,10/20/1989 11:00,10/20/1989 13:00,760,25,9.150913251,8.472809443,29.87855891,7,3,20.42714131,19.4936119,20.42714131,25,7,3,760
1090,4642 1627,4642,1627,10/20/1989 16:00,10/21/1989 8:00,10/20/1989 16:00,10/21/1989 8:00,10/20/1989 15:00,10/21/1989 15:00,934,17,54.29166455,19.11737743,54.29166455,735,25,35.13964667,27.71703377,35.13964667,25,330,17,1339
1091,4642 1628,4642,1628,10/21/1989 7:00,10/21/1989 8:00,10/20/1989 16:00,10/21/1989 8:00,10/21/1989 7:00,10/21/1989 9:00,934,17,8.403446918,6.413163007,54.29166455,46,3,27.55700719,26.46776059,27.55700719,18,37,2,943
1092,4644 1627,4644,1627,10/21/1989 9:00,10/21/1989 13:00,10/21/1989 9:00,10/21/1989 13:00,10/20/1989 15:00,10/21/1989 15:00,22,5,10.04254549,7.257564821,10.04254549,735,25,31.71408664,29.04959856,35.13964667,25,22,5,735
1093,4645 1627,4645,1627,10/21/1989 13:00,10/21/1989 14:00,10/21/1989 13:00,10/21/1989 14:00,10/20/1989 15:00,10/21/1989 15:00,11,2,4.924772715,3.93927439,4.924772715,735,25,26.64015948,24.5981923,35.13964667,25,11,2,735
1094,4646 1627,4646,1627,10/21/1989 14:00,10/21/1989 15:00,10/21/1989 14:00,10/21/1989 17:00,10/20/1989 15:00,10/21/1989 15:00,35,4,8.662338039,6.628954565,8.662338039,735,25,28.62904852,26.61824726,35.13964667,27,35,2,735
1095,4648 1630,4648,1630,10/22/1989 6:00,10/22/1989 16:00,10/22/1989 4:00,10/22/1989 17:00,10/22/1989 6:00,10/22/1989 16:00,279,14,17.7800721,12.14088503,22.86560032,250,11,27.18710396,23.33076865,28.57254599,14,90,11,439
1096,4653 1633,4653,1633,10/28/1989 0:00,10/28/1989 5:00,10/27/1989 22:00,10/28/1989 5:00,10/28/1989 0:00,10/28/1989 7:00,209,8,5.53765305,5.396524677,8.090581203,80,8,20.88368175,19.25264207,20.88368175,10,3,6,286
1097,4653 1634,4653,1634,10/28/1989 3:00,10/28/1989 5:00,10/27/1989 22:00,10/28/1989 5:00,10/28/1989 3:00,10/29/1989 13:00,209,8,8.090581203,6.117837163,8.090581203,759,35,38.39193228,29.91329064,38.39193228,40,209,3,759
1098,4655 1633,4655,1633,10/28/1989 3:00,10/28/1989 5:00,10/28/1989 3:00,10/28/1989 5:00,10/28/1989 0:00,10/28/1989 7:00,14,3,5.651910955,4.732590452,5.651910955,80,8,20.82039892,19.55430279,20.88368175,8,12,3,82
1099,4655 1634,4655,1634,10/28/1989 3:00,10/28/1989 5:00,10/28/1989 3:00,10/28/1989 5:00,10/28/1989 3:00,10/29/1989 13:00,14,3,5.585318924,4.668002473,5.651910955,759,35,19.69712863,18.13516691,38.39193228,35,13,3,760
1100,4656 1634,4656,1634,10/28/1989 8:00,10/28/1989 9:00,10/28/1989 8:00,10/28/1989 9:00,10/28/1989 3:00,10/29/1989 13:00,13,2,3.805325636,3.108293105,3.805325636,759,35,27.24285313,25.24805305,38.39193228,35,13,2,759
1101,4658 1634,4658,1634,10/28/1989 11:00,10/28/1989 12:00,10/28/1989 11:00,10/28/1989 12:00,10/28/1989 3:00,10/29/1989 13:00,21,2,6.510831318,4.243954044,6.510831318,759,35,34.49551783,28.94829678,38.39193228,35,21,2,759
1102,4660 1634,4660,1634,10/28/1989 14:00,10/28/1989 21:00,10/28/1989 14:00,10/28/1989 21:00,10/28/1989 3:00,10/29/1989 13:00,11,8,18.8273194,15.27275884,18.8273194,759,35,25.22458277,23.24372964,38.39193228,35,9,8,761
1103,4661 1634,4661,1634,10/28/1989 19:00,10/29/1989 0:00,10/28/1989 19:00,10/29/1989 0:00,10/28/1989 3:00,10/29/1989 13:00,10,6,14.07405037,10.17306587,14.07405037,759,35,28.57480609,27.60522268,38.39193228,35,10,6,759
1104,4662 1634,4662,1634,10/29/1989 5:00,10/29/1989 8:00,10/29/1989 5:00,10/29/1989 8:00,10/28/1989 3:00,10/29/1989 13:00,10,4,11.47696119,8.136634849,11.47696119,759,35,24.22938488,22.70396725,38.39193228,35,10,4,759
1105,4663 1634,4663,1634,10/29/1989 12:00,10/29/1989 13:00,10/29/1989 12:00,10/29/1989 22:00,10/28/1989 3:00,10/29/1989 13:00,175,11,14.90189445,8.505838911,14.90189445,759,35,38.39193228,31.35255856,38.39193228,44,171,2,763
1106,4673 1636,4673,1636,11/2/1989 2:00,11/2/1989 4:00,11/2/1989 2:00,11/2/1989 6:00,11/1/1989 22:00,11/2/1989 4:00,54,5,13.24340241,9.62028192,13.24340241,97,7,23.78188484,23.00840288,26.5505088,9,10,3,141
1107,4674 1636,4674,1636,11/2/1989 3:00,11/2/1989 4:00,11/2/1989 3:00,11/3/1989 5:00,11/1/1989 22:00,11/2/1989 4:00,575,27,13.53243519,11.14088006,29.80589182,97,7,23.91071061,22.48641637,26.5505088,32,14,2,658
1108,4674 1639,4674,1639,11/2/1989 12:00,11/2/1989 15:00,11/2/1989 3:00,11/3/1989 5:00,11/2/1989 12:00,11/2/1989 15:00,575,27,9.347651811,7.533886208,29.80589182,22,4,19.1305966,18.13754291,19.74308402,27,13,4,584
